,Objective_1,Objective_2
0,0.9752143236963817,0.27929678031793
1,0.0002514704219056251,0.9999407094863846
2,0.925279813075541,0.28885115167463987
3,0.8253343660952903,0.3125120154241452
4,0.8748612412002399,0.30706006487269827
5,0.575272179184083,0.39142247299458116
6,0.4730486236318716,0.45235811872081816
7,0.7744374132919103,0.3389553083553056
8,0.4252359055330691,0.4572168408913513
9,0.6752056942803618,0.3564360040184542
10,0.6236003952446547,0.3911773839488222
11,0.5228527031270195,0.43349642706794
12,0.9749926078200769,0.2855422352587438
13,0.7241251833731721,0.3560387657726732
14,0.775273945512632,0.3263370507949802
15,0.6252894205376343,0.37298743137595014
16,0.8243289982905322,0.3262169600972393
17,0.7253136803720743,0.34041708056086695
18,0.370704964995466,0.5130698154960538
19,0.5253081673563906,0.41158476233992847
20,0.6738919631848805,0.372282471080144
21,0.3195301031903958,0.5448034530002697
22,0.9247936403940066,0.30026234856818407
23,0.8753067404793237,0.30039034890663624
24,0.5733611781526884,0.4102009079109257
25,0.4752992840831334,0.4336872251719082
26,0.2252939557263075,0.5832601254524501
27,0.2677007207657618,0.5829320836609162
28,0.4218081127924306,0.48358789924618173
29,0.17537436848062,0.6269643671072422
30,0.3752828013203949,0.4836276960011345
31,0.32525341863905344,0.5132233750036319
32,0.2752525988147445,0.5460314302063334
33,0.21427706580876726,0.6265043320805501
34,0.1577393825686838,0.6787696502148943
35,0.12527996292985416,0.6788782238540554
36,0.01510109414396471,0.8860259427290663
37,0.017985249248066514,0.875161400203969
38,0.32420100180273925,0.5196739359739841
39,0.2222261625661773,0.5967375144678809
40,0.00033089467472285916,0.9939399972816955
41,0.16008670895912386,0.673757721010461
42,0.2716633910740519,0.5646370951112551
43,0.11322203431698724,0.7126710332287027
44,0.16244812925420687,0.6679913326137117
45,0.2207605860611039,0.6049232327564522
46,0.16421298910757023,0.6642051584343508
47,0.573907397570521,0.40485117201476417
48,0.011348217813434702,0.9014730624623177
49,0.17385251290601575,0.6325606049436397
50,0.02511787563103407,0.8510647516040968
51,0.05378027819748276,0.7970529333255806
52,0.925082662569657,0.2930580847288675
53,0.10614980667148491,0.726725050877833
54,0.005574870841194235,0.9324344366537408
55,0.08606748401137382,0.7431687085159276
56,0.21793591591743797,0.6137629080531868
57,0.05705964100708025,0.7903304593132061
58,0.09558064459017765,0.7409770893380104
59,0.8249619689790657,0.31916454074860834
60,0.42413311866768266,0.46600442007313836
61,0.04861795709974637,0.8054749511344299
62,0.3225970756038594,0.5278582015555314
63,0.0018828681439708173,0.9667093276715414
64,0.0028994375130187156,0.9518909376515937
65,0.031692066520043666,0.8363509910477199
66,0.010534094986494047,0.9059261460818931
67,0.27344498906529446,0.5560396237958437
68,0.012583811552484656,0.8959699294229252
69,0.12172809859387979,0.6898640399254096
70,0.17093643923944055,0.6433787972767714
71,0.270077672316671,0.5732914519293
72,0.27077700204759975,0.5681699170428164
73,0.0007020729168578654,0.9816008674642968
74,0.5234343687389145,0.42904016033048675
75,0.27438804948853845,0.5507524363030167
76,0.004846978780955746,0.9378712403591036
77,0.7747337679916211,0.3355284692746645
78,0.0012159707289263397,0.9712150147172697
79,0.7751629309347389,0.3297547864139234
80,0.675076236765269,0.36099144030347785
81,0.320258549421003,0.5415734166926682
82,0.11620524522342573,0.7053949682840823
83,0.7249171011563712,0.3486907603894724
84,0.32111415976733326,0.5364528864985565
85,0.217865906560716,0.6189881920084759
86,0.0034452485897802088,0.9466011773502527
87,0.04165446426264033,0.8174850208803432
88,0.5243862880783253,0.4193685784356521
89,0.08485121051219074,0.7438874242036815
90,0.11857247504951257,0.6996382965192712
91,0.06777329555951173,0.7663575445071811
92,0.0005166178568021193,0.9852968336369344
93,0.029245611173510544,0.8403985771314029
94,0.523825672149576,0.4244360240143721
95,0.37366894972224923,0.49460426051660605
96,0.12386171002227309,0.68380325793187
97,0.5752646895721539,0.3983237551047606
98,0.42318092511446415,0.47370778006620384
99,0.5251714539317669,0.4124201975662507
100,0.020118411875927854,0.8680354840418636
101,0.3734013279825971,0.49900507307601266
102,0.02739109939133634,0.8462902824416353
103,0.17257641533355744,0.637364889962712
104,0.47502299193680064,0.4406987724383798
105,0.014079687067521628,0.8901989011487065
106,0.04267359990618362,0.8154316847554822
107,0.7252663088468613,0.3431816629490405
108,0.046076730712777625,0.809978750854548
109,0.22347637851389657,0.5912229849314896
110,0.02208996405257193,0.8602465071302173
111,0.16791564634418366,0.6542581575485908
112,0.624746979272843,0.3816121002955316
113,0.036264654512130845,0.8264791702820152
114,0.052719841039657114,0.7983642369365572
115,0.12298184829321862,0.6858144796193812
116,0.6240006835377738,0.38672879316083975
117,0.06584795734537285,0.7712990328755869
118,0.07326275419428727,0.7517735475272679
119,0.03409361017511595,0.8309762547961062
120,0.574508923835022,0.39944400578847605
121,0.0064938616096610665,0.9259545156967123
122,0.8247800973743431,0.3239116948500128
123,0.11777539556270263,0.7013007607881895
124,0.07760642765902762,0.7459630943906085
125,0.9248239143543812,0.2996896584697165
126,0.10900914811738605,0.7215472469019959
127,0.21897025691891903,0.6092002395125037
128,0.023872430320238308,0.8550788853713975
129,0.3252316157595395,0.5135784990062146
130,0.008259595152479704,0.9162946873426238
131,0.47524913396526947,0.43494010008893413
132,0.26888405965989925,0.5793858689203187
133,0.006136070708389257,0.9278994803448899
134,0.032735191655580184,0.8328167451966331
135,0.12035374888190042,0.6942474585708297
136,0.1031275109969593,0.731849654623524
137,0.2690033424324249,0.5767018571751084
138,0.013832320646597635,0.8932870224749203
139,0.002482194181103445,0.9560811395442333
140,0.16633642534883425,0.6585003032302884
141,0.10007410787514773,0.7348664197338749
142,0.17012615462422823,0.6454577488459897
143,0.11104649640060578,0.7174755801324842
144,0.6744734449107003,0.3654850364341488
145,0.009521633249772399,0.9102824925183612
146,0.3750134800890778,0.4890901687448492
147,0.03887753535964934,0.8218817690270006
148,0.09823799351427132,0.7373818007166453
149,0.07493921053541591,0.747001921425533
150,0.05869078351807411,0.7871067956067512
151,0.03886945717678098,0.8220522729203797
152,0.3746858079332018,0.4912271706931414
153,0.42511817713616173,0.460710284399061
154,0.06377842556437169,0.7762003291237654
155,0.47426373659383725,0.4424967644381411
156,0.06052275140161246,0.7830510231100483
157,0.9750297531953722,0.28363552486221344
158,0.06624495222383751,0.770401231792142
159,0.3717487399497111,0.5095192105181702
160,0.06204241106871993,0.7796195087868497
161,0.050570845529758254,0.8023965866706323
162,0.004153621843081156,0.9411287344396474
163,0.21543273251667833,0.6226298046212346
164,0.03579025939328723,0.8275067130273249
165,0.6742939367084052,0.3671096237847128
166,0.0009810838005985343,0.9757751431580124
167,0.42437939710596445,0.4641598101315122
168,0.07477942457286424,0.7504894333480768
169,0.0039417595138608735,0.9433961833045421
170,0.04490886391019911,0.8117614931239987
171,0.2735015096574225,0.5559521870334816
172,0.12527775226770516,0.6789031638442299
173,0.6250846317143461,0.3768866890219227
174,0.16633642534883425,0.6585003032302884
175,0.002259766143142312,0.9582914276851989
176,0.5733679460832036,0.4101960865913258
177,0.17280902757823985,0.6364618321178404
178,0.021369597793619327,0.8650073806945546
179,0.825271290529306,0.31382734058361816
180,0.6244800197367134,0.3842037774851109
181,0.37528079394835695,0.4850088303970822
182,0.0073463757998938894,0.921254462688663
183,0.875241842482704,0.3018166850188455
184,0.4736365013099924,0.45082185280302034
185,0.10901023856385406,0.7215170516669993
186,0.09560902028352855,0.7397643355607767
187,0.10473492418229596,0.7295277863176027
188,0.874922981183265,0.3061483817806306
189,0.5243847367081078,0.42099372677951036
190,0.001941053735095153,0.9614702915458602
191,0.6739471374494276,0.37116570517030745
192,0.42268651551638897,0.4763070721762209
193,0.2162275036937199,0.621831123026477
194,0.05980453251071743,0.7844147574218572
195,0.12035564934736853,0.6938528886301769
196,0.008427313642756534,0.914833799805712
197,0.009273695928334463,0.9116654548793516
198,0.42205779688672806,0.48200337117693376
199,0.007344728876171269,0.9212637622041138
200,0.018962112011652377,0.8721044281627528
201,0.2752510824885095,0.5474713927209645
202,0.1696611967074656,0.6492019544300229
203,0.11621591773329992,0.7053672819651685
204,0.11203693072873083,0.7159486149993551
205,0.37221266189605806,0.5070986255409795
206,0.1682125338446172,0.6519775802862282
207,0.47380122278216674,0.44626046584423507
208,0.06895033819875868,0.76355873505188
209,0.3219000410134306,0.5322453979150756
210,0.07061876352189107,0.758706247444894
211,0.37243591929791986,0.5028298342667831
212,0.32259566466770306,0.5287815828734184
213,0.3217814176748702,0.53326096879708
214,0.07163745663803338,0.7557562291976552
215,0.0009810838943207865,0.9757751430936343
216,0.22458366920649991,0.5874018444295537
217,0.4736365062687636,0.44717809773616635
218,0.0626263094687062,0.7783237239398347
219,0.2237790635282163,0.5897941004191013
220,0.050352550926673116,0.8028409674197486
221,0.07015634091090928,0.7596660278240542
222,0.02826052786711255,0.8426132811292664
223,0.7249159615346678,0.3523690585478505
224,0.05748014165578295,0.7892354378625611
225,0.07163745663803338,0.7557562291976552
226,0.625238283347791,0.37601214679516837
227,0.372980329883743,0.5025038605225318
228,0.021258623704220773,0.8653451616047804
229,0.09959785888327671,0.7360939728891733
230,0.16935049807721106,0.6501415660378436
231,0.0005188194863729942,0.985253232168964
232,0.018753863069928784,0.8723361857500935
233,0.21958094933817612,0.6073848036471484
234,0.4251789104853948,0.4582796004668575
235,0.1041071047174831,0.7307463736469755
236,0.7243115637478033,0.3527091758538137
237,0.06935734517796338,0.7622575097838725
238,0.02327789859514863,0.8569522432335271
239,0.02275363780814453,0.8580940038920313
240,0.001941053735095153,0.9614702915458602
241,0.4226863386824598,0.4788904867981473
242,0.4226863386824598,0.4788904867981473
243,0.07760428091357055,0.7459811519542654
244,0.2245804152218987,0.587427373716529
245,0.06377679966923971,0.7762365879449494
246,0.42318055968439905,0.4738055824917228
247,0.7252696596906962,0.34083819382829683
248,0.027394714789808053,0.8444386923519803
249,0.3717817291379604,0.5075303852690135
250,0.027748009025196474,0.8437560044152767
251,0.21946088428775495,0.6076071859407887
252,0.11188477224642403,0.7169313483431763
253,0.04531230383485185,0.8111407816335253
254,0.9749926556276286,0.2855379641712136
255,0.0692650793047052,0.7623262837843826
256,0.02297369609979373,0.8576773404171462
257,0.2752524728916633,0.5461121865447952
258,0.8253074907055805,0.31375123307410346
259,0.8752818007259481,0.3007773746140811
260,0.045271853461229083,0.8113649420187795
261,0.7243115975535583,0.35267270954966984
262,0.3729736458230624,0.5026804680062175
263,0.8752902776673094,0.300687560572484
264,0.4218081127924306,0.48358789924618173
