,dvar0,dvar1,dvar2,dvar3,dvar4,dvar5,dvar6,dvar7,dvar8,dvar9,dvar10,dvar11,dvar12,dvar13,dvar14,dvar15,dvar16,dvar17,dvar18,dvar19,dvar20,dvar21,dvar22,dvar23,dvar24,dvar25,dvar26,dvar27,dvar28,dvar29
0,0.8517436266066204,5.2917770342180165e-08,1.640863660495502e-05,3.6971699907446194e-10,1.43411933940219e-08,6.350619611910091e-07,6.592952220960506e-06,2.8866749760783058e-06,5.7902280547873096e-05,8.85670167605879e-08,0.00047120609903054646,0.002096518971200341,2.6441015629014724e-06,2.6644930605058166e-07,2.807568284765649e-07,2.573446260840603e-06,0.004175050934325513,7.964735879179617e-07,1.3843870490368355e-06,5.2471241505504866e-06,0.0007119427109733463,3.804675642777065e-08,2.0425039037533346e-07,2.000218271380367e-07,1.525626493881102e-08,2.3393892567149686e-08,1.8789083101421363e-09,1.0585792666489948e-07,0.0008901989530434438,6.116191922534709e-08
1,0.00012179999088726256,5.988779848351644e-07,2.003137364675259e-06,4.196205364582785e-08,2.7842951518816846e-08,2.6417009652624426e-06,2.002477675591875e-05,1.4585446429867164e-07,5.7008483562593065e-05,4.080267771235981e-08,0.0013869704951202243,0.002068122590654373,4.9650342338821805e-06,4.3722443763162066e-07,1.857060813047841e-05,3.203892409359546e-06,0.003810570427871778,2.425534995383599e-06,0.0001300555240950379,5.449315056402992e-06,0.0007779493439725225,4.616494863287912e-08,8.880479956802795e-07,8.466046477698979e-08,2.7943032833575233e-08,3.210472572148806e-07,1.3782480543430986e-08,3.5488009424883073e-07,0.0008944533900250932,1.2324185979458934e-06
2,0.6523771543524636,1.2029507473585247e-07,1.0317165677174856e-05,1.9924280267073495e-08,4.3338728599130386e-08,7.001533415157284e-08,4.45475180900364e-05,1.804790063390713e-07,3.705943586862644e-05,1.4782065304501334e-07,0.0001292379787658606,0.0020192851254973946,7.786999540394077e-07,1.1246213973907126e-07,1.4217527693055667e-05,1.3865804781873477e-06,0.0036681615203540785,1.1032457204018438e-05,2.9392252150544096e-05,5.851305798428403e-06,0.0007825034811839171,1.8755512156795975e-06,1.3069220819870777e-07,7.727619257083622e-08,1.3222800442240307e-07,1.0525346356152793e-06,2.1420098289632137e-08,8.054358418533866e-07,0.0008916182411584143,3.3677882812862096e-07
3,0.8251284766577272,5.1011727934462386e-05,0.027627893498391776,4.3401024132083727e-07,1.2652466216752583e-06,3.5981734738513405e-06,0.10626422451714299,7.433750470606511e-06,0.042020533510026284,1.811642237310826e-06,0.015192167373968536,0.002477447939031497,5.4526297614614135e-06,3.512495183265787e-05,0.00563108266811042,9.752964429177682e-06,0.004987398238478473,1.4018509906606187e-05,0.0001292130378667535,7.119652885974743e-06,0.0008355443182617666,7.897405300165397e-07,1.0213666870787438e-05,2.311012404571992e-05,1.7714283728961923e-07,5.7329776437609586e-05,1.420375077522738e-06,1.9551488292361273e-05,0.000924314018423469,6.311578589048233e-07
4,0.6201983919745798,5.448966888428391e-06,0.021475418421548466,5.892930825260487e-07,3.989329485347702e-07,0.00014297670116485232,0.0833577127055062,4.5792988687482874e-05,0.03253039115724038,8.176635688290595e-07,0.012262131737127084,0.0025812044834847016,1.1871309192270696e-05,4.510525937075952e-06,0.005555112177709414,1.982366254070231e-05,0.007100897070767627,1.7420012128783823e-05,0.001220778444152696,8.27332608067435e-06,0.0010791581161428124,1.9383128458045285e-06,5.9331863805267215e-05,2.0978500505554158e-05,6.342222726927207e-06,3.8981894996368853e-07,5.146800490268453e-08,0.00011374424667828294,0.0009487920348383402,1.855906103786854e-06
5,0.45397105099174784,5.004439383278277e-07,0.00011050508645118941,4.76675399325224e-08,8.543354540993741e-08,1.5232610609478706e-07,3.155298060916818e-05,1.8601582345550098e-08,5.583258862390636e-05,3.878728353375356e-07,0.00015397843752630157,0.0020664135710677773,2.8563477455348305e-06,1.5168882933001303e-07,0.0001190095539608684,1.563252383459848e-06,0.0037328497613515555,1.3812599185855025e-06,2.441584522157882e-06,7.3710778698709325e-06,0.000653814450816848,5.3425187225425914e-09,2.528515954184459e-07,8.656792990043911e-08,9.955049799419141e-08,3.6959060173192575e-07,1.4719468255388761e-08,2.518385460069149e-07,0.0008988946409030557,6.594287801771891e-08
6,0.41108729731259697,8.72148808587622e-08,0.015270664542676296,5.999926881819335e-08,2.7163025255037037e-07,1.0382987206956708e-05,0.05596810353727034,4.974154840616855e-06,0.021523762478186863,1.3055084412430854e-06,0.007427250258604055,0.0021186299278850977,8.574702656872724e-06,2.551457753404951e-06,0.0026476907633343322,2.4730569206972734e-06,0.004650828185902603,2.057804577740136e-05,7.086977643807577e-05,5.210695022147466e-06,0.0007777028464836366,9.226964211330752e-08,8.323793596135208e-07,6.164385592515098e-06,3.544071871026446e-08,3.000847107932397e-07,2.0984609404993202e-07,8.910767857898184e-06,0.0009123682200670176,8.716149135706395e-08
7,0.2580520819874007,5.4838589629091764e-08,1.0629386825025173e-05,4.049643088639181e-10,1.4301500431759677e-08,1.0829401507259414e-07,3.747946392161617e-05,1.2797753084389988e-07,3.752725049450011e-06,8.354815777117338e-08,8.562863671029812e-05,0.0019675784102822945,2.6485024759652875e-06,1.0077415060307516e-07,1.9129826610120087e-05,3.917251726564135e-07,0.004024666916095678,5.951064982457293e-07,3.8814146591596195e-07,5.2391629217303425e-06,0.00071047135921054,6.288865370816305e-09,2.6982013061765888e-08,4.4408865747170884e-08,1.3135543165154085e-08,2.367106935924779e-08,2.3324368461716282e-08,6.355004572801512e-09,0.0008933542451818673,5.386905684260661e-08
8,0.1831879949951074,5.977466402479182e-07,0.0062900313781355365,7.987701006192648e-08,6.3033448709853754e-09,2.4390834265550517e-06,1.848661959083636e-05,1.032583286683988e-07,0.0027845250486103756,1.553358502974959e-07,0.011264958748630127,0.002241849152854619,1.6608120151261055e-06,4.6324379522300304e-07,0.00022393664156547966,1.5026836656270157e-06,0.004439608949624369,1.6876603245456252e-05,6.315696168538328e-05,5.560271676431378e-06,0.0007780396846554293,3.324829376550423e-08,2.8493307679587034e-07,1.53024229113625e-07,1.7409339404339932e-08,9.801237620403558e-08,2.6911563161681675e-09,2.150050213970117e-06,0.0008971749336691223,1.9319488990607024e-07
9,0.0827298864591798,4.637147537440234e-08,1.8085918967973428e-06,1.9164086507465293e-08,1.6949054786602453e-08,1.9608495564467363e-06,4.3793238313857884e-05,4.317335251485272e-07,2.2594121721106606e-06,2.7868732552480997e-07,2.4900089388196208e-05,0.0020131000979728454,2.6439448992649186e-06,2.335189820077944e-07,6.828957230860467e-06,6.505741878949395e-07,0.004042369506389649,5.63731801238188e-07,3.5514443078247106e-07,5.707896424725522e-06,0.000746453599833289,1.7984021585554724e-08,1.3431710636939698e-07,7.389285605722466e-08,1.3579599692801474e-08,1.595036681334447e-06,1.1552681161633443e-08,2.2806063794088698e-07,0.0008561418399306837,1.2296334730886787e-08
