,Objective_1,Objective_2
0,0.8678957945582149,-0.33597958813180634
1,0.8678957945582149,-0.33597958813180634
2,0.00035558346441441087,1.0071621999753726
3,0.8213525036882706,-0.13486804705807998
4,0.6671427167024392,-0.13335924119417475
5,0.6191770216091379,0.09028051687418541
6,0.4684445683672419,0.09179672374403929
7,0.41456498580385104,0.3494146745248228
8,0.2725341246587789,0.3505478686435296
9,0.19412262707775457,0.6926223748307989
10,0.07540302509604078,0.6926805169728059
11,0.20084159987673755,0.656026884295223
12,0.20252513205836453,0.6386323514023533
13,0.4183775812249335,0.28510606308169795
14,0.8234888333244251,-0.19863975412837725
15,0.21629345453849372,0.5169723553173252
16,0.2083778521802408,0.5917368519358768
17,0.07217604672272451,0.6989566450525467
18,0.0007280858785679023,0.9935221488200373
19,0.6245301772920283,-0.04370645389580152
20,0.42514005821318757,0.16129567754434432
21,0.8249317509512788,-0.25374177424127253
22,0.8228852758415437,-0.18065460960737695
23,0.22341411289612642,0.44453994503322153
24,0.6308614322124317,-0.08932147697619894
25,0.0012393327837395551,0.9770887884293125
26,0.05854646133061575,0.7339000863257644
27,0.22230484683120932,0.45711538997171863
28,0.6219614747505298,0.02072405774939587
29,0.06780191650844998,0.7081457868006997
30,0.8217035989358061,-0.14691639502973647
31,0.4241492720297845,0.18033548508330965
32,0.21071885296039514,0.5762604041771054
33,0.6249034407006069,-0.05560553494799564
34,0.8344585566306172,-0.30456623654435433
35,0.6213719877107787,0.03308795025013456
36,0.6278647655297613,-0.07648527298784547
37,0.21141880916478362,0.5640812468948552
38,0.42278499525092444,0.2066053064828566
39,0.6231266623486492,-0.006284769576163279
40,0.2687606630925033,0.35439000394147047
41,0.42901519972581204,0.14548476041168948
42,0.26276001339354205,0.35856077415830623
43,0.62021398405066,0.0673649578991829
44,0.8379244722375846,-0.3086128716162627
45,0.02643326702530023,0.8303843317173757
46,0.017914702334392546,0.8667414538261584
47,0.6198640973266428,0.07942622135026078
48,0.8222413685676346,-0.16572855125210229
49,0.4595281863382306,0.09829806283979974
50,0.04577556441093178,0.7649952749737686
51,0.8221659114406836,-0.15659599687587034
52,0.22682637458216015,0.42172466413691273
53,0.4196168535737017,0.2611419357571425
54,0.8427436272354942,-0.31223749054592026
55,0.2375990550081066,0.3973417251423472
56,0.021673818074326723,0.8484925893848425
57,0.4324748265381103,0.13684030569345854
58,0.20950534894136247,0.5837601388654635
59,0.6448696443280255,-0.10985425385656467
60,0.2306480334435163,0.4107374991530403
61,0.4221981757649623,0.21399971574895338
62,0.2036871488677871,0.6295559717448916
63,0.8235066753820346,-0.20637232834919422
64,0.8255225571674986,-0.2673610186869785
65,0.24542140273877971,0.3848055492040853
66,0.46462187671548727,0.09636035069567489
67,0.6568413836422564,-0.11893154575768078
68,0.21302721391432244,0.548737210277777
69,0.41649279494045155,0.3153310124069318
70,0.8460879945678776,-0.31532957716003357
71,0.4211499082207929,0.23405132953680904
72,0.24883476356622986,0.381208135655542
73,0.8240990456433308,-0.22981133685847513
74,0.21217426813975535,0.55693639237076
75,0.4281441082942969,0.1513644937732026
76,0.6409648099359507,-0.106665619412396
