,dvar0,dvar1,dvar2,dvar3,dvar4,dvar5,dvar6,dvar7,dvar8,dvar9,dvar10,dvar11,dvar12,dvar13,dvar14,dvar15,dvar16,dvar17,dvar18,dvar19,dvar20,dvar21,dvar22,dvar23,dvar24,dvar25,dvar26,dvar27,dvar28,dvar29
0,0.8749557909857657,7.249202782826648e-09,0.00014172400390743988,8.522368899131212e-10,0.002707478246972297,9.658046193632983e-11,0.1344080196258049,0.0007197887824212764,2.435453262594137e-10,0.00017034806865179263,1.7786434196468258e-05,5.829472931035757e-07,2.9985361113250706e-05,4.1461699458337804e-10,3.419405241419137e-07,0.0012215063631718015,0.0004517832690929641,1.7638499039793836e-10,5.078625188500173e-09,0.0008747480911170404,4.367511373913142e-08,2.8820150765548546e-05,3.5197988559610877e-09,7.043313241516235e-10,1.5647350340861456e-09,2.192570164216203e-07,0.0026689115732604803,1.8474408532506279e-06,1.559154705091414e-06,0.00041924960134443243
1,1.2734475504600894e-05,8.947309726310927e-10,0.00016351416287703572,6.903345185200731e-12,5.657668693984906e-07,1.6381528145046454e-10,0.0028138105179180244,0.000617764184165975,1.0787094837229292e-10,0.00016884972786678182,1.5410126578823506e-05,2.422232675985152e-07,4.639305118608103e-07,1.5389895499746636e-11,3.825323922097222e-07,0.0010509954575168012,0.00044216808934386705,5.6638548744548665e-12,2.7540915876274812e-08,0.0008074197777043462,7.542787251425503e-08,2.833616309055514e-05,6.398298061302153e-09,3.1959419783920106e-11,1.27293256377675e-09,1.2580328998244162e-09,0.0019602041881798277,6.099465525824638e-09,9.170289918704007e-10,0.0004025826205852784
2,0.474968897604013,5.253949842159101e-10,0.0011597358665683352,1.1844621781909097e-11,0.00020728634702357155,2.8909673848485126e-11,0.05569835600582559,0.0006106525850973167,1.434099769920351e-10,0.00016307065999126934,1.6329477611886746e-05,1.3349724652764939e-06,1.4581209430508263e-06,8.809622897457955e-11,9.00593262423169e-07,0.0011684447878286387,0.0005478136689258288,8.427869966954873e-12,4.1696643734048395e-08,0.0008151362921398496,2.165797072488904e-08,2.788710193258135e-05,9.22849438712688e-09,1.897308820956061e-11,1.502744781552695e-10,1.593858133519602e-09,0.0017939980995987166,2.1673658263206487e-06,7.854136549663076e-08,0.00042889603512870345
3,0.8241463894236136,7.568785177977032e-09,0.0004297513084078775,9.751746966976319e-10,3.4245296511133034e-06,9.469528718790327e-12,0.1244419716288058,0.0006048326362779118,4.248571704895893e-10,0.00016836367306874222,1.5442165325369462e-05,2.190261273354734e-07,4.6750458434988843e-07,6.561414329639845e-11,4.455024870203583e-07,0.0011474900164368557,0.000465560356666793,2.2093128858737713e-10,2.521695322490604e-10,0.0008086261909977439,4.834968487628021e-06,2.8248782565729393e-05,2.1752003305236153e-07,1.873324713328624e-11,6.458693076634194e-10,2.1822288073586528e-09,0.001932925850012249,2.144338834942127e-07,7.526526710495742e-09,0.0004250761569056502
4,0.6230667538989976,3.0771965786800465e-09,0.00020071852224956208,2.687108296392395e-09,7.761886005235659e-06,4.5742169736814976e-11,0.0861971794841383,0.0006192256378084416,1.5204301212996314e-09,0.00016884871905572724,1.7788941417470146e-05,3.41689686271815e-07,8.929527977639268e-07,3.7955646387407685e-11,1.5427952535639112e-06,0.0011312477647802258,0.0004552911343490739,4.189387430949978e-11,5.275945013669875e-08,0.0008072454620020402,5.534852798042607e-06,3.109447755803168e-05,1.4013274470181973e-08,5.115334785841741e-10,1.5614441425718246e-10,1.774233029515342e-09,0.001999113897498243,3.2409231651882406e-07,8.072361290286109e-09,0.0004115645452956923
5,0.6749119327291668,5.6677909311933715e-09,0.0010744641076225418,6.974000714272047e-10,3.679987396139028e-06,2.7908480018698778e-11,0.07484251248218743,0.0007059027255634402,4.482462375119064e-10,0.0001695624326378493,1.7216500703948937e-05,2.084377773010209e-07,2.0825544745296e-06,1.1470890695113153e-10,1.2399542794219715e-05,0.0013764406030332714,0.0004674619799714505,1.0845996584728814e-10,4.163528336363629e-06,0.0008742455970087769,0.03241727229748835,2.8052613086802925e-05,8.335439347562866e-09,2.7334918208924845e-09,1.2668055852986314e-09,3.4949965138897825e-09,0.0019243910621491098,1.821021133231347e-07,4.825525216671137e-08,0.00048673175910253475
6,0.4207059816765291,4.640024160847098e-10,1.781742150756325e-06,1.2091354930669158e-10,1.7735583602068844e-06,1.1331912522543564e-11,0.02993133421388388,0.0006174573980838447,2.027188368364506e-10,0.00016871596147894588,1.6967354773512985e-05,3.254920298456825e-07,6.520935337857429e-07,1.0875493746879206e-11,1.3314515864407572e-06,0.0011413419087284015,0.0004424794600139748,4.44649318767734e-11,5.24020439373619e-09,0.0007214836314200792,2.340630152729631e-08,2.8050235796756345e-05,4.678531834868447e-09,4.025071133499233e-10,1.2139030902303576e-10,1.588309805747467e-09,0.0019714238967527943,4.9899856576883486e-08,2.4167408280608474e-08,0.0003962621535297647
7,0.2749949376207786,5.593956012073987e-10,1.6657572828432256e-06,8.31644179081396e-12,2.42482937137778e-06,8.130162657831915e-12,0.029823595061584357,0.0006433949057346877,1.6078564839435917e-09,0.00016276389294900246,1.6197483986041624e-05,1.2606272725775504e-07,8.711202925350306e-07,3.921906458636767e-11,1.6660113896034787e-07,0.0011643861420363207,0.0004673646449313421,9.035738918437821e-12,1.1749691181654855e-08,0.0008146267583861299,2.226053183021522e-08,2.8386700758594123e-05,9.23358487901489e-09,2.5095098338073935e-11,9.70154313880592e-10,1.8656808202456623e-09,0.001973375489690782,3.308296479533021e-08,4.3745239396018825e-08,0.00039146451880062903
8,0.21013938146237338,5.125501357675567e-10,1.6650917754892978e-06,5.428772721668287e-13,1.1573523786640667e-05,4.855493017602297e-07,0.001915389323973172,0.0005809291418076858,2.4764849711176774e-10,0.0001678511439684223,1.6092148896955757e-05,7.087680617884441e-08,6.734285540826118e-07,1.420912890960166e-11,2.463207811996812e-07,0.0011700527308809402,0.00044632812038805306,2.84085098847595e-11,4.132198570844211e-08,0.0007183943107107049,1.2230379695000634e-08,2.704936437247311e-05,1.6147371649522322e-10,1.4511253636240731e-11,2.634913883143774e-10,3.0554074265929053e-09,0.0014474542180000936,2.2926044238642473e-07,5.892155796141024e-10,0.000402910907072369
9,0.0750101901741904,2.5756661837043555e-09,0.00016179899202493117,1.5635898240970266e-12,2.073675328084502e-06,8.429073522285983e-12,0.006776141022541187,0.0005768018261217533,7.498021211319144e-10,0.00016864282641245853,1.664922492232909e-05,3.87942609132862e-07,6.983171706186363e-07,4.275585181369031e-11,4.157383186758917e-07,0.0012289261952374865,0.00045612156533285776,4.764529004325852e-11,2.8277698949243743e-09,0.0008723676759471672,8.157564453919418e-08,2.7556947580222762e-05,4.573049044151135e-09,3.380267737952547e-11,4.6297865613552355e-10,1.8406459500996713e-09,0.0019236571860738946,2.2987596269324404e-07,3.6229605281278923e-09,0.0004030903026205215
