,dvar0,dvar1,dvar2,dvar3,dvar4,dvar5,dvar6,dvar7,dvar8,dvar9,dvar10,dvar11,dvar12,dvar13,dvar14,dvar15,dvar16,dvar17,dvar18,dvar19,dvar20,dvar21,dvar22,dvar23,dvar24,dvar25,dvar26,dvar27,dvar28,dvar29
0,0.8513666504849765,8.62305176834226e-09,6.993122055822974e-05,9.198816370839111e-07,1.8566337882051795e-09,3.3800828778474866e-08,2.5218761345391623e-08,2.673408868475718e-07,2.142877835331805e-06,0.01003653984614805,0.004785585491996453,3.8671132407072517e-07,3.228529694845245e-08,1.2087689590543954e-07,2.4866045433624006e-07,5.094650556460985e-06,3.5179439280329868e-06,3.427786642880378e-08,5.1738351851816896e-08,7.76271206191512e-09,8.826624650161238e-08,5.318839185308663e-07,0.0001235945001647987,1.1723978762188961e-07,2.8765675340093494e-07,5.272478351603063e-08,2.628244348227029e-05,8.310218674345563e-07,6.273532546676658e-08,9.58071323846852e-08
1,0.00010497706315747465,2.5604933702711985e-08,0.0009317636571704591,1.0749487545519344e-06,2.9545191806231058e-08,1.747055805490345e-07,3.6241332051842413e-08,1.6600328175348358e-07,4.963403195894511e-07,0.009937347458510019,0.004084144014988547,1.1448547697402051e-06,2.8604206842642764e-08,1.7088407854875772e-06,7.901050994580935e-08,5.465450584910209e-06,7.145208747108803e-06,1.6614860602668843e-07,2.0290376224494333e-07,3.7670684062995795e-09,7.304154474066678e-08,2.1063432387331075e-07,0.0008272961306789537,7.966464518356916e-07,1.0343686340106332e-07,4.654589676184299e-07,0.0006061131105848643,2.049382157624873e-06,6.011713775462658e-08,3.826648111718484e-08
2,0.4539847207520207,1.542210356331573e-08,5.378446495800664e-05,4.7367158702838235e-07,5.859888408581091e-09,1.5905021307218313e-08,5.3019648138317424e-09,2.7816291681172775e-07,1.8938078066090634e-06,0.01004939510919081,0.004711584039566723,6.016186881015325e-07,8.218239057338879e-08,3.998551903064009e-07,7.062530386635165e-08,1.348658855449976e-06,7.584259064648423e-08,1.6903004773604872e-07,1.1940387167944815e-07,2.336984732625072e-09,1.3425259664141747e-07,1.03561285484218e-06,2.9179794938158756e-06,4.20887181952705e-07,1.363392191130734e-07,6.446881899627107e-08,9.199603399936351e-06,4.154228889678728e-07,2.7699244238241035e-07,4.124310309176655e-08
3,0.8269149038983507,4.351255910587585e-07,0.237663169551339,0.00017713591021830592,3.473843534921214e-07,4.44846376385636e-06,1.6279958013542354e-08,1.4985053286322385e-06,0.000538483798224709,0.011268290666270424,0.008432298544356882,1.8558136524082102e-06,2.807368587085604e-08,3.5356398339226036e-06,1.2444422410293964e-06,5.016346862349888e-05,2.4285554672170453e-05,5.522605730878803e-06,1.184820645635101e-06,2.448500854109808e-08,3.490226769894744e-06,3.02083020339824e-05,0.14427476739737122,1.5519182274602775e-05,9.932981356170703e-08,2.3908668177092136e-05,0.0035724182084313173,1.0651141188016912e-05,1.5475794507045315e-05,1.661335442668312e-07
4,0.2579303181387753,4.363079242719355e-08,4.807942176412745e-06,4.025289981477768e-06,2.1223689730626442e-09,2.906687971437498e-07,1.1361740518464454e-07,1.1735223008791117e-07,2.7341992666968977e-06,0.009966001727781814,0.004623399381222724,1.5640096239030465e-07,7.142754390883065e-08,1.6682148575721005e-07,2.450938557271089e-07,6.0305480722379045e-06,3.9638614403435415e-06,2.614279856437634e-08,1.916463792489603e-07,1.534161346948558e-08,3.617089021194023e-08,1.005593044227328e-05,4.036183008910839e-05,1.5324805197922472e-06,2.84599100650814e-07,1.6000481589984712e-07,0.00010350600975518487,1.9309362434382976e-05,2.2845316681716414e-07,7.74257412973308e-09
5,0.6519407069286721,4.4280426240616855e-08,0.0009245695853861903,6.239135072583272e-06,1.2430859247686104e-08,1.2141252630456354e-09,1.577888951816596e-07,1.279602843604115e-07,5.5867879043113445e-05,0.010497914083188325,0.004261138154504184,4.9623996886588877e-08,9.928193937029245e-08,3.7203030983270807e-07,2.2350422009236168e-07,9.453273377491277e-06,6.967859445013559e-06,2.211038816146137e-07,1.991191542071209e-08,1.1436133986085983e-06,1.608200819762028e-07,2.659237517272444e-07,4.1954837270546045e-05,1.747006028061139e-07,1.702902805908395e-07,2.1428563016782997e-07,6.827740301854643e-07,1.014984603129674e-06,3.156582662876001e-07,1.7308961030525986e-08
6,0.6231933661459298,1.3923295130416025e-06,0.1930049258685943,8.296208506497957e-05,2.8660786851690956e-08,5.788136857724385e-06,2.507721329889762e-06,3.7697099304292487e-06,0.01719082425647397,0.010539478784107797,0.007977578099569737,3.054451655179809e-07,1.3535986191335545e-06,3.319714104107464e-05,1.600660948139383e-06,0.00023100433214802814,0.00027608880400209674,2.7537427156838407e-06,6.971572110426483e-07,5.277744073023084e-08,6.008654299985067e-07,3.0210966871837495e-06,0.11744358038497796,5.213749539264608e-06,1.5026645168591562e-06,1.965238708927065e-05,0.009141396699466783,2.5131981685377337e-05,1.204039693249592e-05,4.670193553705187e-06
7,0.4123818274156503,8.166884415020327e-08,0.06762299483410106,4.2083223664879054e-05,2.816923380935945e-08,8.781323636790998e-08,4.1654770360118713e-07,2.9290054354209086e-07,0.0006097938370889125,0.012117132761149108,0.00862700839567267,7.043900530058535e-06,2.5506520919342135e-07,1.089525944108826e-06,6.847621853440588e-07,3.422933114059665e-06,2.0948092403104587e-05,1.790336577405191e-07,1.8478166164733284e-06,6.070961681166959e-08,2.3868298648860296e-07,1.9805940915894133e-05,0.1025696097473065,6.025481017260559e-06,1.127095354406487e-05,2.55346690493264e-07,1.6911111226517676e-05,3.7643375840671736e-06,1.0216839880457212e-06,1.245545643282354e-08
8,0.18448727350222227,1.4129147234542237e-07,0.032050120389703535,4.8166509359903254e-05,1.0758221556966893e-07,8.836406541454751e-08,2.565133929217047e-07,2.2129984954373468e-07,3.396927382591085e-05,0.010333756987390948,0.0071674192113976975,9.095334759228482e-07,1.606520371217721e-08,7.886514198010524e-06,4.622281514299938e-07,2.1763678189827073e-05,6.627876489877547e-06,9.953119775738804e-07,9.105815218934789e-07,2.404186463044876e-08,5.492727461940523e-08,1.7241775665126655e-06,0.01848762836939297,6.249385722422333e-07,1.3622567221883268e-06,3.08391062011444e-05,6.990349625573644e-05,2.6130475478390446e-07,4.389128679571562e-06,3.1865548338156864e-08
9,0.08351705870525687,3.004160171362888e-08,0.0004956081589044583,1.8213811719019525e-06,8.252788193566298e-09,2.005381924539403e-09,1.549752316603252e-07,2.149911467824125e-07,2.207384133834424e-06,0.009855688535932413,0.004699052671396001,1.6670478474515619e-07,2.282779464883139e-08,7.672596738838668e-08,7.84155659905318e-08,1.3885901727564318e-06,1.7016326660301633e-06,4.049155864587027e-08,4.4598059222477666e-08,5.408048599420484e-09,1.529686993657397e-07,3.7640950897751465e-07,0.00016657568925105448,1.275284246789036e-07,3.4052674975475444e-08,4.911907278872977e-08,2.522925870090747e-07,3.79481324848857e-07,6.206508746702378e-08,7.84031476224209e-09
